Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (2010-)","Guinea-Bissau","Stock Variation","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Guinea-Bissau","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Guinea-Bissau","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Guinea-Bissau","Food","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Guinea-Bissau","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.16"
"Food Balances (2010-)","Guinea-Bissau","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","7"
"Food Balances (2010-)","Guinea-Bissau","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.74"
"Food Balances (2010-)","Guinea-Bissau","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.46"
"Food Balances (2010-)","Guyana","Production","Poultry Meat","2017","1000 tonnes","31"
"Food Balances (2010-)","Guyana","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Guyana","Stock Variation","Poultry Meat","2017","1000 tonnes","-1"
"Food Balances (2010-)","Guyana","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Guyana","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","32"
"Food Balances (2010-)","Guyana","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Guyana","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Guyana","Food","Poultry Meat","2017","1000 tonnes","30"
"Food Balances (2010-)","Guyana","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","38.35"
"Food Balances (2010-)","Guyana","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","165"
"Food Balances (2010-)","Guyana","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.33"
"Food Balances (2010-)","Guyana","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.55"
"Food Balances (2010-)","Haiti","Production","Poultry Meat","2017","1000 tonnes","9"
"Food Balances (2010-)","Haiti","Import Quantity","Poultry Meat","2017","1000 tonnes","89"
"Food Balances (2010-)","Haiti","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Haiti","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","98"
"Food Balances (2010-)","Haiti","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Haiti","Food","Poultry Meat","2017","1000 tonnes","98"
"Food Balances (2010-)","Haiti","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","8.97"
"Food Balances (2010-)","Haiti","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","31"
"Food Balances (2010-)","Haiti","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.77"
"Food Balances (2010-)","Haiti","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.12"
"Food Balances (2010-)","Honduras","Production","Poultry Meat","2017","1000 tonnes","193"
"Food Balances (2010-)","Honduras","Import Quantity","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Honduras","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Honduras","Export Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Honduras","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","204"
"Food Balances (2010-)","Honduras","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Honduras","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Honduras","Food","Poultry Meat","2017","1000 tonnes","203"
"Food Balances (2010-)","Honduras","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","21.58"
"Food Balances (2010-)","Honduras","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","93"
"Food Balances (2010-)","Honduras","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.94"
"Food Balances (2010-)","Honduras","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.06"
"Food Balances (2010-)","Hungary","Production","Poultry Meat","2017","1000 tonnes","493"
"Food Balances (2010-)","Hungary","Import Quantity","Poultry Meat","2017","1000 tonnes","58"
"Food Balances (2010-)","Hungary","Stock Variation","Poultry Meat","2017","1000 tonnes","77"
"Food Balances (2010-)","Hungary","Export Quantity","Poultry Meat","2017","1000 tonnes","210"
"Food Balances (2010-)","Hungary","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","264"
"Food Balances (2010-)","Hungary","Losses","Poultry Meat","2017","1000 tonnes","16"
"Food Balances (2010-)","Hungary","Processing","Poultry Meat","2017","1000 tonnes","16"
"Food Balances (2010-)","Hungary","Residuals","Poultry Meat","2017","1000 tonnes","-14"
"Food Balances (2010-)","Hungary","Food","Poultry Meat","2017","1000 tonnes","246"
"Food Balances (2010-)","Hungary","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","25.29"
"Food Balances (2010-)","Hungary","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","104"
"Food Balances (2010-)","Hungary","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.81"
"Food Balances (2010-)","Hungary","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.94"
"Food Balances (2010-)","Iceland","Production","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Iceland","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Iceland","Stock Variation","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Iceland","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iceland","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Iceland","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iceland","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iceland","Food","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Iceland","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","29.99"
"Food Balances (2010-)","Iceland","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","104"
"Food Balances (2010-)","Iceland","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.35"
"Food Balances (2010-)","Iceland","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.7"
"Food Balances (2010-)","India","Production","Poultry Meat","2017","1000 tonnes","3804"
"Food Balances (2010-)","India","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","India","Stock Variation","Poultry Meat","2017","1000 tonnes","-148"
"Food Balances (2010-)","India","Export Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","India","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","3948"
"Food Balances (2010-)","India","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","India","Food","Poultry Meat","2017","1000 tonnes","3948"
"Food Balances (2010-)","India","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.95"
"Food Balances (2010-)","India","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","10"
"Food Balances (2010-)","India","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.99"
"Food Balances (2010-)","India","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.64"
"Food Balances (2010-)","Indonesia","Production","Poultry Meat","2017","1000 tonnes","3218"
"Food Balances (2010-)","Indonesia","Import Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Indonesia","Stock Variation","Poultry Meat","2017","1000 tonnes","1170"
"Food Balances (2010-)","Indonesia","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Indonesia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2049"
"Food Balances (2010-)","Indonesia","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Indonesia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Indonesia","Food","Poultry Meat","2017","1000 tonnes","2048"
"Food Balances (2010-)","Indonesia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","7.74"
"Food Balances (2010-)","Indonesia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","27"
"Food Balances (2010-)","Indonesia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.59"
"Food Balances (2010-)","Indonesia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.71"
"Food Balances (2010-)","Iran (Islamic Republic of)","Production","Poultry Meat","2017","1000 tonnes","2194"
"Food Balances (2010-)","Iran (Islamic Republic of)","Import Quantity","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Iran (Islamic Republic of)","Stock Variation","Poultry Meat","2017","1000 tonnes","-35"
"Food Balances (2010-)","Iran (Islamic Republic of)","Export Quantity","Poultry Meat","2017","1000 tonnes","45"
"Food Balances (2010-)","Iran (Islamic Republic of)","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2189"
"Food Balances (2010-)","Iran (Islamic Republic of)","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iran (Islamic Republic of)","Food","Poultry Meat","2017","1000 tonnes","2189"
"Food Balances (2010-)","Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","27.14"
"Food Balances (2010-)","Iran (Islamic Republic of)","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","95"
"Food Balances (2010-)","Iran (Islamic Republic of)","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.67"
"Food Balances (2010-)","Iran (Islamic Republic of)","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.91"
"Food Balances (2010-)","Iraq","Production","Poultry Meat","2017","1000 tonnes","96"
"Food Balances (2010-)","Iraq","Import Quantity","Poultry Meat","2017","1000 tonnes","378"
"Food Balances (2010-)","Iraq","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iraq","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iraq","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","473"
"Food Balances (2010-)","Iraq","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Iraq","Food","Poultry Meat","2017","1000 tonnes","473"
"Food Balances (2010-)","Iraq","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","14.7"
"Food Balances (2010-)","Iraq","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","51"
"Food Balances (2010-)","Iraq","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.32"
"Food Balances (2010-)","Iraq","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.17"
"Food Balances (2010-)","Ireland","Production","Poultry Meat","2017","1000 tonnes","146"
"Food Balances (2010-)","Ireland","Import Quantity","Poultry Meat","2017","1000 tonnes","99"
"Food Balances (2010-)","Ireland","Stock Variation","Poultry Meat","2017","1000 tonnes","31"
"Food Balances (2010-)","Ireland","Export Quantity","Poultry Meat","2017","1000 tonnes","93"
"Food Balances (2010-)","Ireland","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","121"
"Food Balances (2010-)","Ireland","Processing","Poultry Meat","2017","1000 tonnes","17"
"Food Balances (2010-)","Ireland","Residuals","Poultry Meat","2017","1000 tonnes","-10"
"Food Balances (2010-)","Ireland","Food","Poultry Meat","2017","1000 tonnes","114"
"Food Balances (2010-)","Ireland","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","23.95"
"Food Balances (2010-)","Ireland","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","99"
"Food Balances (2010-)","Ireland","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","11.38"
"Food Balances (2010-)","Ireland","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","5.58"
"Food Balances (2010-)","Israel","Production","Poultry Meat","2017","1000 tonnes","629"
"Food Balances (2010-)","Israel","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Israel","Stock Variation","Poultry Meat","2017","1000 tonnes","20"
"Food Balances (2010-)","Israel","Export Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Israel","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","606"
"Food Balances (2010-)","Israel","Processing","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Israel","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","50"
"Food Balances (2010-)","Israel","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Israel","Food","Poultry Meat","2017","1000 tonnes","555"
"Food Balances (2010-)","Israel","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","67.29"
"Food Balances (2010-)","Israel","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","233"
"Food Balances (2010-)","Israel","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","27.82"
"Food Balances (2010-)","Israel","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.78"
"Food Balances (2010-)","Italy","Production","Poultry Meat","2017","1000 tonnes","1319"
"Food Balances (2010-)","Italy","Import Quantity","Poultry Meat","2017","1000 tonnes","97"
"Food Balances (2010-)","Italy","Stock Variation","Poultry Meat","2017","1000 tonnes","61"
"Food Balances (2010-)","Italy","Export Quantity","Poultry Meat","2017","1000 tonnes","183"
"Food Balances (2010-)","Italy","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1172"
"Food Balances (2010-)","Italy","Processing","Poultry Meat","2017","1000 tonnes","27"
"Food Balances (2010-)","Italy","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Italy","Food","Poultry Meat","2017","1000 tonnes","1145"
"Food Balances (2010-)","Italy","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","18.86"
"Food Balances (2010-)","Italy","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","65"
"Food Balances (2010-)","Italy","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.82"
"Food Balances (2010-)","Italy","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.47"
"Food Balances (2010-)","Jamaica","Production","Poultry Meat","2017","1000 tonnes","128"
"Food Balances (2010-)","Jamaica","Import Quantity","Poultry Meat","2017","1000 tonnes","31"
"Food Balances (2010-)","Jamaica","Stock Variation","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Jamaica","Export Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Jamaica","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","152"
"Food Balances (2010-)","Jamaica","Tourist consumption","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Jamaica","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Jamaica","Food","Poultry Meat","2017","1000 tonnes","149"
"Food Balances (2010-)","Jamaica","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","51.09"
"Food Balances (2010-)","Jamaica","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","178"
"Food Balances (2010-)","Jamaica","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","15.71"
"Food Balances (2010-)","Jamaica","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","12.18"
"Food Balances (2010-)","Japan","Production","Poultry Meat","2017","1000 tonnes","2215"
"Food Balances (2010-)","Japan","Import Quantity","Poultry Meat","2017","1000 tonnes","1069"
"Food Balances (2010-)","Japan","Stock Variation","Poultry Meat","2017","1000 tonnes","858"
"Food Balances (2010-)","Japan","Export Quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","Japan","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","2415"
"Food Balances (2010-)","Japan","Losses","Poultry Meat","2017","1000 tonnes","56"
"Food Balances (2010-)","Japan","Residuals","Poultry Meat","2017","1000 tonnes","0"
